ID,Region ID,Created Date,Language,Role,Status
122432,483,2020-02-29,ua,manager,deleted
122434,376,2021-03-20,it,manager,active
122436,1365,2020-05-24,no,master,active
122439,435,2020-09-25,es,master,deleted
122441,137,2020-10-15,de,manager,deleted
122442,15,2020-09-10,de,finance,active
122444,500,2021-09-17,ua,finance,deleted
122446,1427,2021-09-20,no,manager,deleted
122449,285,2021-10-04,en,finance,deleted
122452,490,2020-01-30,ua,finance,active
122453,692,2021-12-25,en,master,awaiting_confirmation
122456,15,2021-07-21,de,manager,active
122457,478,2019-05-03,ua,manager,deleted
122459,1237,2020-05-11,se,master,active
122461,972,2021-05-01,en,master,deleted
122464,1397,2021-07-04,no,master,deleted
122466,876,2021-12-22,en,master,awaiting_confirmation
122469,1435,2019-04-05,no,manager,active
122471,219,2020-09-17,ru,master,active
122474,1355,2020-07-15,no,finance,active
122477,1251,2019-06-23,se,master,deleted
122479,854,2020-08-07,en,finance,active
122481,692,2019-09-22,en,finance,deleted
122484,165,2021-03-20,de,manager,active
122486,1304,2019-04-19,se,finance,active
122489,185,2021-04-29,ru,manager,deleted
122490,846,2020-08-27,en,master,active
122491,1271,2020-08-15,se,manager,deleted
122493,844,2019-04-01,en,manager,active
122496,1293,2019-11-02,se,finance,deleted
122497,289,2020-08-30,en,master,active
122500,1273,2021-12-17,se,manager,awaiting_confirmation
122502,808,2019-07-19,en,master,deleted
122505,828,2019-12-10,en,finance,deleted
122507,471,2019-11-04,ua,manager,active
122508,371,2021-10-24,it,manager,active
122511,895,2021-01-20,en,finance,active
122513,669,2021-11-19,ua,manager,active
122515,759,2019-09-26,ua,manager,deleted
122518,156,2020-08-12,de,manager,active
122521,335,2021-01-14,it,manager,deleted
122524,137,2021-06-26,de,finance,deleted
122525,1384,2019-06-25,no,finance,active
122528,165,2021-09-22,de,master,deleted
122530,57,2019-11-20,de,finance,deleted
122533,1160,2021-09-12,ua,master,active
122534,1315,2021-11-23,se,manager,deleted
122537,1369,2021-09-03,no,manager,deleted
122540,55,2021-06-02,de,manager,deleted
122543,763,2021-09-15,en,manager,active
122544,201,2021-05-20,ru,master,active
122547,1163,2021-03-25,fr,manager,active
122548,343,2019-11-18,it,master,deleted
122550,1454,2020-01-15,no,finance,active
122553,1344,2021-05-13,se,manager,deleted
122556,368,2020-08-12,it,finance,active
122559,770,2020-07-08,en,master,active
122562,131,2019-08-13,de,finance,active
122564,119,2020-09-02,de,manager,deleted
122565,448,2021-03-16,es,manager,active
122568,927,2021-11-06,en,master,deleted
122569,920,2021-05-05,en,master,deleted
122570,231,2020-09-01,ru,manager,active
122572,927,2019-08-22,en,master,active
122573,775,2021-01-04,en,finance,active
122574,876,2019-01-27,en,manager,deleted
122575,34,2020-10-23,de,manager,deleted
122576,898,2020-10-18,en,master,deleted
122578,407,2019-10-17,ru,master,active
122581,789,2020-10-13,en,manager,active
122584,715,2021-10-19,ua,finance,active
122587,27,2019-04-14,de,finance,deleted
122588,822,2021-05-14,en,master,deleted
122591,312,2020-05-22,en,finance,deleted
122594,1462,2021-11-27,no,finance,active
122597,133,2020-03-26,de,manager,deleted
122600,245,2019-06-19,ru,finance,active
122602,1180,2021-01-20,fr,manager,active
122603,371,2019-01-24,it,finance,active
122604,1335,2019-09-25,se,master,deleted
122605,1376,2020-04-14,no,finance,deleted
122607,1419,2020-09-01,no,master,deleted
122610,1154,2019-02-14,fr,manager,deleted
122613,1119,2019-08-15,fr,master,active
122615,167,2019-07-14,de,finance,active
122618,478,2020-06-14,ua,master,active
122620,842,2021-10-30,en,master,deleted
122621,269,2019-09-29,en,master,active
122624,1062,2020-07-28,en,manager,deleted
122625,927,2019-06-19,en,master,active
122626,1177,2020-06-27,fr,master,deleted
122628,752,2019-09-28,en,master,deleted
122630,1147,2021-05-29,fr,finance,active
122632,697,2020-06-10,en,manager,deleted
122634,135,2019-03-12,de,finance,deleted
122635,486,2019-10-12,ua,finance,deleted
122638,1054,2019-02-21,en,master,active
122640,1322,2019-06-26,se,master,deleted
122643,808,2020-04-06,en,manager,deleted
122644,826,2020-02-21,ua,master,active
122645,1416,2019-10-26,no,master,active
122647,613,2020-01-20,ua,finance,deleted
122650,219,2021-07-13,ru,finance,active
122653,1133,2019-06-09,fr,master,deleted
122654,512,2020-01-18,ua,master,deleted
122657,836,2019-02-18,en,manager,deleted
122659,710,2020-05-15,en,manager,active
122661,555,2019-09-13,ua,manager,deleted
122663,1433,2021-07-13,no,master,active
122666,1344,2019-05-23,se,finance,active
122669,115,2021-08-05,de,finance,active
122672,343,2021-11-06,it,manager,deleted
122675,30,2020-03-07,de,master,active
122676,1246,2019-01-09,se,manager,deleted
122678,826,2020-08-30,en,manager,deleted
122679,1261,2021-11-20,se,manager,active
122680,390,2021-10-10,en,master,deleted
122683,488,2020-09-11,ua,manager,deleted
122684,435,2020-11-29,es,finance,deleted
122685,206,2021-04-08,ru,master,active
122688,464,2021-09-28,ua,finance,active
122690,1433,2019-03-31,no,finance,active
122693,102,2021-10-22,de,master,active
122694,371,2021-06-20,it,finance,deleted
122696,1233,2021-02-04,se,master,deleted
122699,1295,2020-06-07,se,manager,deleted
122701,599,2019-10-28,ua,manager,active
122702,1335,2019-06-03,se,manager,deleted
122704,1454,2019-05-24,no,manager,active
122706,466,2021-08-12,ua,master,active
122707,1060,2021-03-10,en,master,deleted
122710,5,2020-02-07,ru,finance,active
122711,595,2019-09-04,ua,manager,active
122713,297,2021-08-24,en,manager,active
122714,27,2021-08-03,de,finance,deleted
122716,1221,2021-11-03,se,finance,active
122719,196,2020-04-03,ua,manager,active
122721,1090,2021-10-27,fr,master,deleted
122723,1369,2019-03-10,no,manager,deleted
122725,880,2020-04-12,en,finance,active
122727,245,2020-11-18,ru,manager,active
122729,486,2021-10-06,ua,finance,active
122732,763,2021-08-14,en,master,active
122735,700,2021-10-01,en,master,active
122738,1201,2020-08-23,fr,master,deleted
122740,366,2021-10-09,it,master,active
122741,1239,2021-04-06,se,master,deleted
122742,431,2021-07-21,ru,master,deleted
122743,681,2019-05-31,en,master,deleted
122746,99,2019-08-04,de,manager,deleted
122747,1033,2021-11-19,en,finance,deleted
122748,1391,2020-11-20,no,master,deleted
122751,617,2019-12-10,ua,manager,active
122753,557,2020-02-03,ua,master,deleted
122756,1211,2020-02-19,se,finance,active
122759,832,2020-04-13,en,master,active
122760,102,2020-09-13,de,manager,deleted
122762,1393,2021-04-29,no,manager,deleted
122765,154,2020-04-18,de,manager,deleted
122767,1405,2019-06-14,no,finance,active
122768,1019,2019-04-07,en,master,active
122770,540,2020-09-17,ua,finance,deleted
122771,483,2020-04-22,ua,master,deleted
122773,697,2020-05-23,en,master,active
122776,519,2019-08-18,ua,manager,active
122778,730,2019-01-11,en,finance,deleted
122781,285,2020-01-21,en,manager,deleted
122784,483,2020-07-27,ua,finance,deleted
122787,710,2019-10-29,en,finance,active
122788,263,2020-02-14,ru,master,deleted
122790,383,2021-05-29,it,master,deleted
122791,667,2020-06-15,ua,master,active
122794,297,2021-01-19,en,manager,active
122797,1369,2019-11-29,no,master,deleted
122800,89,2020-09-16,de,finance,deleted
122803,321,2020-06-25,en,master,active
122805,1279,2021-04-30,se,manager,active
122808,422,2021-01-13,es,finance,deleted
122809,1217,2020-04-03,se,finance,active
122812,212,2020-01-02,ru,master,deleted
122814,1355,2019-01-25,no,finance,deleted
122817,508,2019-09-06,ua,manager,active
122819,582,2019-12-13,ua,finance,active
122822,139,2021-03-16,de,manager,deleted
122824,1191,2019-10-26,fr,finance,deleted
122826,584,2021-01-23,ua,finance,active
122829,1021,2021-02-21,en,manager,active
122831,321,2020-03-18,en,finance,deleted
122834,1283,2021-09-11,se,manager,active
122835,702,2020-09-26,en,master,active
122838,1289,2021-04-29,se,finance,active
122841,170,2021-09-16,de,manager,deleted
122842,1413,2020-02-12,no,manager,active
122844,178,2021-11-21,ru,master,deleted
122846,857,2019-11-22,en,finance,active
122847,1293,2019-12-12,se,master,active
122849,292,2021-06-14,en,finance,deleted
122851,450,2020-06-27,es,master,deleted
122853,1201,2021-07-31,fr,manager,active
122854,1348,2021-01-16,no,manager,active
122856,414,2019-11-29,es,master,deleted
122857,794,2021-03-10,en,finance,active
122860,81,2019-12-10,de,master,deleted
122861,131,2021-01-23,de,master,deleted
122863,85,2021-11-01,de,finance,active
122865,1261,2021-06-10,se,manager,deleted
122868,1133,2020-06-24,fr,finance,deleted
122870,818,2019-08-27,en,master,active
122872,631,2019-03-19,ua,master,active
122874,453,2019-08-01,es,master,active
122875,963,2020-02-11,en,manager,active
122876,1105,2021-07-17,fr,master,active
122877,1285,2021-08-12,se,manager,deleted
122880,660,2019-04-11,ua,manager,active
122881,705,2020-08-31,ru,finance,active
122882,1429,2021-03-20,no,manager,active
122885,256,2021-01-03,en,manager,active
122888,460,2019-09-04,ua,master,active
122889,1355,2019-12-12,no,finance,active
122891,757,2019-03-13,en,manager,active
122893,1225,2021-05-20,se,manager,deleted
122896,960,2019-03-22,en,manager,deleted
122899,983,2019-02-25,en,finance,active
122900,849,2019-01-07,en,master,deleted
122901,1308,2020-03-17,se,manager,active
122903,955,2020-06-24,en,master,deleted
122906,379,2020-10-14,it,master,deleted
122909,425,2021-11-17,es,finance,deleted
122910,794,2019-06-21,en,master,active
122913,1239,2019-08-19,se,master,deleted
122915,1248,2021-09-04,ua,finance,deleted
122918,490,2019-06-02,ua,manager,active
122920,289,2019-06-26,en,manager,deleted
122923,1123,2021-05-21,fr,finance,active
122924,490,2020-04-05,ua,finance,deleted
122927,387,2020-03-19,it,master,deleted
122929,150,2021-06-06,de,finance,deleted
122931,1193,2020-04-14,fr,master,deleted
122932,963,2019-10-06,en,finance,active
122933,768,2019-03-23,en,master,active
122934,480,2019-10-26,ua,master,deleted
122936,634,2019-06-09,ua,manager,active
122937,857,2021-10-07,en,master,active
122939,872,2021-03-14,en,master,active
122940,1136,2021-09-07,fr,finance,deleted
122942,1177,2019-10-05,fr,master,deleted
122945,263,2020-07-20,en,master,deleted
122947,955,2021-02-09,en,master,active
122948,150,2019-06-09,de,finance,active
122949,379,2019-12-24,it,finance,deleted
122950,1066,2020-10-04,en,manager,active
122951,702,2021-08-09,en,finance,active
122952,34,2021-05-23,de,master,active
122953,1283,2021-12-09,se,master,awaiting_confirmation
122954,122,2021-10-02,de,master,deleted
122957,1257,2021-01-19,se,manager,active
122960,1416,2020-06-11,no,finance,active
122961,880,2019-07-29,en,master,active
122964,1257,2020-12-16,se,finance,deleted
122965,1369,2019-02-05,no,finance,active
122966,1384,2019-06-10,no,finance,active
122969,976,2020-02-13,en,master,active
122970,684,2019-06-03,en,finance,deleted
122971,1201,2020-08-07,fr,master,active
122974,681,2021-02-02,en,finance,active
122976,740,2019-01-31,en,finance,active
122978,620,2019-04-27,ua,manager,active
122979,611,2019-06-09,ua,finance,deleted
122980,746,2020-04-24,en,master,deleted
122981,167,2021-10-11,de,manager,active
122983,957,2021-10-15,en,manager,active
122986,1105,2020-09-10,fr,finance,deleted
122988,595,2020-01-19,ua,finance,deleted
122989,212,2021-08-23,ru,master,deleted
122990,1125,2021-12-20,fr,master,awaiting_confirmation
122991,644,2020-04-12,ua,manager,active
122994,1015,2020-07-06,en,finance,deleted
122996,868,2021-01-29,en,manager,deleted
122998,1136,2019-01-19,fr,finance,deleted
122999,814,2020-03-06,en,master,deleted
123002,571,2019-07-04,ua,master,deleted
123005,72,2019-04-03,de,manager,active
123008,159,2021-04-12,de,manager,active
123011,1119,2021-12-29,fr,manager,awaiting_confirmation
123014,927,2019-02-15,en,finance,active
123016,544,2019-06-09,ua,manager,deleted
123017,198,2020-12-19,ru,manager,deleted
123019,669,2021-03-30,ua,master,deleted
123022,72,2021-05-18,de,manager,active
123023,998,2019-11-17,en,finance,deleted
123026,231,2020-04-05,ru,finance,active
123029,864,2019-02-28,en,master,deleted
123032,746,2021-08-04,en,finance,active
123035,1066,2021-09-09,en,master,active
123037,662,2019-12-04,ua,manager,deleted
123040,983,2021-01-14,en,manager,deleted
123043,895,2019-09-15,en,finance,active
123044,312,2020-05-05,en,finance,active
123047,849,2020-07-06,en,master,active
123049,1275,2019-04-30,se,master,deleted
123050,1140,2019-11-14,fr,manager,deleted
123051,852,2020-07-04,en,manager,deleted
123052,854,2019-05-13,en,master,active
123054,656,2019-10-01,ua,master,active
123055,1445,2021-11-28,no,manager,active
123057,673,2020-02-05,en,manager,active
123059,333,2019-09-17,it,master,active
123061,1246,2019-06-04,se,manager,active
123063,582,2021-12-19,ua,finance,awaiting_confirmation
123065,988,2020-08-24,en,manager,deleted
123067,1152,2021-06-17,ua,finance,active
123070,216,2020-07-03,ru,master,deleted
123072,768,2020-03-21,en,manager,active
123075,312,2020-11-19,en,master,deleted
123078,515,2020-03-30,ua,master,deleted
123080,868,2020-04-22,en,finance,active
123081,785,2020-06-27,en,finance,active
123082,998,2020-11-03,en,master,deleted
123084,209,2020-04-27,ru,master,active
123087,775,2019-09-29,en,finance,deleted
123089,379,2021-01-14,it,manager,active
123091,715,2021-12-27,en,finance,awaiting_confirmation
123094,555,2021-04-30,ua,finance,active
123096,792,2021-10-19,en,finance,active
123098,872,2021-06-19,en,master,active
123099,967,2021-01-02,en,finance,active
123100,1021,2019-12-13,en,manager,deleted
123101,898,2021-07-06,en,manager,deleted
123103,390,2020-02-19,it,finance,active
123105,429,2020-04-06,es,master,active
123107,1449,2021-06-15,no,master,deleted
123109,143,2021-04-16,de,manager,deleted
123112,119,2020-09-19,de,manager,deleted
123115,292,2021-05-11,en,master,deleted
123116,530,2020-08-29,ua,manager,active
123117,804,2019-12-25,en,finance,active
123118,1308,2019-04-02,se,manager,deleted
123121,1304,2019-11-28,se,master,active
123124,91,2019-09-06,de,finance,deleted
123127,553,2020-11-08,ua,finance,active
123130,219,2019-03-23,ru,finance,deleted
123132,1423,2021-10-09,no,manager,deleted
123134,857,2019-02-16,en,manager,active
123136,1254,2020-02-11,se,master,active
123138,1203,2019-08-15,fr,manager,deleted
123139,595,2021-04-08,ua,master,deleted
123140,102,2020-05-24,de,manager,deleted
123142,694,2021-03-30,en,master,active
123145,1449,2021-06-10,no,finance,active
123148,1233,2021-12-08,se,master,awaiting_confirmation
123150,1004,2019-10-25,en,finance,active
123152,700,2020-08-19,en,master,active
123153,1304,2019-10-31,se,finance,active
123155,842,2020-07-19,en,master,active
123156,240,2021-04-12,ru,finance,deleted
123157,622,2021-02-18,ua,manager,deleted
123158,330,2019-11-25,en,master,active
123161,634,2019-12-10,ua,manager,active
123162,468,2019-05-09,ua,finance,active
123163,448,2021-11-17,es,manager,active
123166,226,2019-12-12,ru,master,deleted
123168,988,2021-09-02,en,manager,deleted
123169,1211,2021-09-15,se,finance,deleted
123172,842,2021-11-15,en,manager,deleted
123173,960,2019-12-21,en,finance,deleted
123176,364,2021-06-18,ru,finance,deleted
123178,818,2021-11-27,en,manager,deleted
123180,1285,2021-04-05,se,manager,active
123181,1163,2021-08-16,fr,master,deleted
123182,1145,2021-10-15,fr,master,active
123185,47,2019-09-01,de,manager,deleted
123186,312,2021-07-13,en,master,active
123188,1189,2021-03-26,fr,manager,deleted
123190,1010,2021-01-18,en,master,active
123193,955,2020-07-25,en,master,deleted
123194,1372,2021-08-30,no,master,deleted
123195,486,2020-10-03,ua,master,active
123198,175,2020-07-30,de,finance,deleted
123199,23,2020-11-28,de,finance,deleted
123200,1133,2019-12-05,fr,manager,active
123201,137,2019-11-17,de,master,active
123202,1342,2021-04-14,se,manager,active
123205,321,2021-09-08,en,manager,deleted
123208,1326,2021-02-25,se,finance,active
123211,1177,2020-03-04,fr,master,active
123213,1100,2020-07-15,fr,master,deleted
123216,864,2019-07-24,en,manager,active
123218,165,2019-05-24,de,master,active
123221,872,2019-10-17,en,manager,active
123224,1110,2020-03-24,fr,finance,active
123225,804,2021-03-04,en,master,deleted
123227,912,2019-02-03,en,finance,active
123228,444,2021-08-24,es,finance,deleted
123231,948,2019-08-21,en,master,active
123232,710,2019-04-19,en,manager,active
123235,742,2020-11-30,en,finance,active
123236,263,2019-09-27,en,master,deleted
123237,115,2019-07-20,de,finance,active
123238,599,2019-01-12,ua,manager,active
123239,822,2021-03-08,en,master,deleted
123241,1454,2019-11-06,en,finance,active
123243,456,2019-05-12,es,finance,active
123244,167,2020-07-28,de,finance,deleted
123245,567,2019-12-22,ua,finance,active
123248,944,2019-02-23,en,manager,active
123251,757,2020-07-09,en,manager,active
123253,571,2020-01-12,ua,manager,deleted
123256,656,2020-01-19,ua,master,active
123259,321,2019-12-06,en,master,deleted
123262,995,2021-05-09,en,manager,deleted
123263,1331,2019-05-02,en,finance,active
123265,721,2021-08-19,en,manager,active
123268,553,2020-02-12,ua,finance,active
123271,667,2020-07-20,ua,finance,active
123274,526,2021-03-24,ua,manager,active
123276,23,2019-04-09,de,master,deleted
123278,1116,2021-02-27,fr,master,active
123279,292,2021-07-19,en,master,active
123281,561,2021-09-07,ua,finance,deleted
123282,920,2021-06-09,ru,master,deleted
123283,770,2020-11-15,en,finance,active
123286,279,2021-05-31,en,manager,active
123287,1355,2019-09-12,no,finance,active
