order_id,order_created_date,transaction_value,commission,processing_cost,promocode_cost,integration_cost,user_id,user_created_date,user_region_code
1266611,2021-04-15,4873,516.538,211.0009,,,130343,2020-11-04,de
1266610,2021-04-25,5041,539.387,278.2632,50,112.9184,130343,2020-11-04,de
1266960,2021-04-02,6357,686.556,368.0703,50,,130361,2020-12-29,ua
1266956,2021-04-28,6287,546.969,291.7168,100,156.5463,130361,2020-12-29,ua
1267034,2021-04-10,3875,434,180.1875,150,65.1,130368,2021-03-25,se
1267047,2021-04-15,4142,447.336,191.7746,100,98.1654,130371,2020-10-12,en
1267045,2021-04-04,3917,454.372,188.4077,100,,130371,2020-10-12,en
1267040,2021-04-24,5318,584.98,242.5008,50,,130371,2020-10-12,en
1267606,2021-04-21,3343,377.759,186.8737,150,70.203,130409,2021-01-16,es
1267593,2021-04-21,7075,587.225,411.765,100,113.9075,130409,2021-01-16,es
1267637,2021-04-06,2902,319.22,156.9982,,43.8202,130410,2020-09-20,de
1267619,2021-04-05,8144,692.24,465.8368,50,184.0544,130410,2020-09-20,de
1267688,2021-04-03,4170,358.62,225.597,150,,130416,2020-12-27,ua
1267682,2021-04-03,5142,519.342,246.3018,100,111.0672,130416,2020-12-27,ua
1268016,2021-04-10,1871,153.422,91.4919,,36.1103,130438,2020-12-30,ua
1268012,2021-04-24,5751,580.851,337.5837,150,97.767,130438,2020-12-30,ua
1267995,2021-04-03,3880,380.24,221.936,,,130438,2020-12-30,ua
1267990,2021-04-28,4808,451.952,194.724,100,106.2568,130438,2020-12-30,ua
1268056,2021-04-30,2319,204.072,138.6762,,,130441,2021-03-08,en
1268402,2021-04-25,1983,220.113,82.4928,50,,130461,2020-11-23,en
1268396,2021-04-07,5976,621.504,354.9744,50,,130461,2020-11-23,en
1269106,2021-04-21,4912,442.08,284.4048,50,98.24,130506,2020-12-11,en
1269265,2021-04-08,4732,558.376,271.1436,50,73.8192,130519,2020-09-27,en
1269410,2021-04-17,3580,307.88,204.418,50,,130524,2021-04-14,se
1269431,2021-04-17,6509,742.026,344.977,50,144.4998,130525,2020-11-15,en
1269579,2021-04-30,7504,870.464,354.1888,50,,130533,2021-02-05,en
1269742,2021-04-29,4194,457.146,231.0894,100,78.0084,130544,2020-10-14,en
1269979,2021-04-09,1830,184.83,92.049,,31.659,130563,2021-02-03,de
1269966,2021-04-29,8302,788.69,420.9114,,125.3602,130563,2021-02-03,de
1269963,2021-04-19,2893,277.728,134.5245,100,54.6777,130563,2021-02-03,de
1269960,2021-04-15,6559,669.018,370.5835,100,98.385,130563,2021-02-03,de
1270517,2021-04-06,2098,186.722,119.1664,150,,130598,2021-03-12,en
1270498,2021-04-20,5398,593.78,307.1462,50,134.4102,130598,2021-03-12,en
1270492,2021-04-23,2253,229.806,116.9307,100,38.301,130598,2021-03-12,en
1271195,2021-04-08,4084,330.804,190.7228,,100.4664,130633,2020-11-21,se
1271526,2021-04-14,2462,231.428,133.6866,50,38.6534,130658,2020-11-22,de
1271953,2021-04-11,6440,695.52,316.848,,,130686,2020-11-21,fr
1272394,2021-04-20,7135,806.255,376.0145,50,159.1105,130712,2021-04-09,ua
1272385,2021-04-21,8243,783.085,378.3537,150,,130712,2021-04-09,ua
1272352,2021-04-24,7904,782.496,352.5184,50,146.224,130712,2021-04-09,ua
1272350,2021-04-21,6890,640.77,297.648,50,,130712,2021-04-09,ua
1272429,2021-04-23,4671,518.481,275.589,,87.8148,130718,2021-04-18,en
1272580,2021-04-21,3902,351.18,214.2198,50,,130725,2020-10-03,en
1272563,2021-04-14,4871,438.39,228.4499,150,110.5717,130725,2020-10-03,en
1272619,2021-04-02,6934,811.278,398.0116,,159.482,130730,2021-03-07,en
1272708,2021-04-30,4237,508.44,222.0188,,75.4186,130734,2020-11-08,fr
1273016,2021-04-21,2330,214.36,129.315,150,51.26,130750,2021-01-22,se
1272995,2021-04-05,7070,593.88,410.767,,130.088,130750,2021-01-22,se
1273087,2021-04-04,8382,804.672,421.6146,50,187.7568,130754,2020-11-13,ua
1273122,2021-04-01,5273,622.214,261.0135,50,95.4413,130757,2021-03-06,en
1273171,2021-04-11,7057,628.073,353.5557,,106.5607,130761,2020-10-03,it
1273446,2021-04-09,4304,344.32,256.5184,100,74.8896,130771,2021-03-25,ua
1273594,2021-04-27,2700,229.5,122.31,100,53.73,130780,2020-12-12,en
1273571,2021-04-14,1843,191.672,90.4913,50,,130780,2020-12-12,en
1273656,2021-04-15,3929,322.178,190.1636,100,77.0084,130786,2020-10-02,en
1273775,2021-04-10,2978,265.042,120.609,,58.6666,130792,2020-10-15,de
1273818,2021-04-09,1960,174.44,115.248,150,,130794,2021-02-27,se
1275213,2021-04-05,5827,652.624,241.8205,150,127.0286,130881,2020-09-23,ua
1275206,2021-04-03,2131,234.41,127.6469,150,33.2436,130881,2020-09-23,ua
1275317,2021-04-23,5775,531.3,285.285,,92.4,130888,2021-01-29,es
1275299,2021-04-10,3213,318.087,129.4839,100,50.4441,130888,2021-01-29,es
1275496,2021-04-19,5124,573.888,301.2912,150,,130900,2020-11-27,fr
1275831,2021-04-03,5029,563.248,290.6762,50,,130922,2020-12-06,en
1275814,2021-04-03,4016,361.44,228.5104,150,99.5968,130922,2020-12-06,en
1276595,2021-04-02,7206,626.922,430.9188,100,,130965,2020-10-10,de
1276594,2021-04-17,7173,645.57,393.7977,100,159.9579,130965,2020-10-10,de
1277313,2021-04-15,2592,254.016,151.632,150,43.8048,131012,2021-03-24,de
1277311,2021-04-29,2629,252.384,128.0323,50,56.5235,131012,2021-03-24,de
1277310,2021-04-26,3881,384.219,213.455,100,90.0392,131012,2021-03-24,de
1277308,2021-04-16,2466,234.27,101.8458,50,48.5802,131012,2021-03-24,de
1277321,2021-04-25,2723,228.732,138.3284,50,,131013,2021-01-06,en
1277398,2021-04-22,6285,741.63,329.9625,,99.9315,131015,2020-11-02,se
1277391,2021-04-16,4207,437.528,192.6806,150,,131015,2020-11-02,se
1277386,2021-04-30,4616,424.672,261.7272,50,115.4,131015,2020-11-02,se
1277814,2021-04-25,5088,544.416,252.3648,150,83.4432,131049,2021-04-15,en
1278082,2021-04-21,7997,647.757,474.2221,100,127.1523,131060,2020-11-26,ua
1278567,2021-04-02,3260,348.82,159.088,,79.544,131091,2021-03-09,de
1278556,2021-04-17,3158,344.222,185.6904,50,65.3706,131091,2021-03-09,de
1278779,2021-04-16,3991,423.046,163.631,,93.7885,131101,2020-10-22,ua
1279106,2021-04-20,7410,659.49,400.881,100,116.337,131125,2021-02-04,de
1279493,2021-04-09,7825,821.625,340.3875,,178.41,131143,2020-10-12,it
1279499,2021-04-04,5472,536.256,286.7328,,,131146,2021-03-13,ru
1279726,2021-04-13,6415,551.69,332.297,100,,131156,2021-01-02,ua
1279720,2021-04-02,5608,448.64,314.6088,150,122.2544,131156,2021-01-02,ua
